Cód. Parceiro;Qty;Prazo Cross Dock
547220CAMUFLADO;100;10
547220CINZA;100;10
805190AZUL;100;10
805190LARANJA;100;10
805198LARANJA;100;10
805192CINZA;100;10
805192LARANJA;100;10
704012AZUL;0;10
704012CINZA;0;10
704012VERMELHO;20;10
704014AZUL;14;10
704014CINZA;34;10
704014PRETO;51;10
706105PRETO;0;10
706172PRETO;0;10
706174PRETO;0;10
270010UNICA;100;10
304250UNICA;100;10
304280UNICA;100;10
563510AZUL;100;10
563550AZUL;100;10
563720UNICA;100;10
800740CINZA;63;10
IXAU3042PR47;0;30
D102AZ;0;8
D102PT;0;8
IXCA5102PRC20;0;30
DC187;84;7
DC189;0;7
ES171;0;7
ES169;472;7
ES170;175;7
EB014;3260;7
EB015;1557;7
EB016;15185;7
EB018;4351;7
BE005;3005;7
BE006;8602;7
CE017;778;7
CE018;0;7
CE021;0;7
CE027;4595;7
CE028;9246;7
CE031;0;7
CE032;1487;7
CE033;1914;7
CE034;934;7
CE039;0;7
CE040;151;7
HO009;6259;7
HO010;0;7
35tpt-qd;0;12
39292935;0;12
39292937;0;12
39292938;0;12
39292939;0;12
39344939;0;12
39344940;0;12
39344941;11;12
39344942;26;12
39344943;36;12
39344944;36;12
39344945;25;12
S30802G;25;12
S30802M;25;12
S30802P;32;12
S30802PP;26;12
S20325GG;5;2
S20328GG;7;12
S30402G;0;12
S30402GG;0;12
S30402M;0;12
S30402P;0;12
S30402PP;0;12
S30625G;0;12
S60512EGG;0;12
S60502M;0;12
S60502P;0;12
S61032P;0;12
IP1028BR62JN41TX73;0;30
IP1028BR62TG53DX53;0;30
280650UNICA;100;10
351970VERDE;100;10
850085MARROM;18;10
850087MARROM;15;10
850088MARROM;11;10
850088PRETO;13;10
850089PRETO;5;10
850090MARROM;19;10
850090PRETO;14;10
850091MARROM;18;10
850091PRETO;11;10
850092MARROM;10;10
850092PRETO;21;10
850093MARROM;17;10
021410UNICA;100;10
021450UNICA;100;10
777012UNICA;0;10
850046CINZA;5;10
850045CINZA;0;10
850047CINZA;7;10
850048CINZA;26;10
850049CINZA;23;10
856007AREIA;10;10
856009AREIA;23;10
850154PRETO;15;10
850155PRETO;16;10
850156PRETO;13;10
850157PRETO;7;10
850158PRETO;10;10
850159PRETO;25;10
744750UNICA;0;10
747430UNICA;0;10
903047UNICA;98;10
903048UNICA;100;10
904009UNICA;100;10
904045UNICA;100;10
744740UNICA;100;10
901560UNICA;100;10
903020UNICA;100;10
903033UNICA;99;10
903034UNICA;100;10
CAX90260;0;30
CAX90261;0;30
IMP91308;26;30
CAX90258;27;30
IMP91376;0;30
IMP91305;0;30
IMP91303;0;30
IMP91304;0;30
IMP91298;0;30
IMP91377;0;30
IMP91349;0;30
IMP91350;0;30
IMP91355;0;30
IMP91351;0;30
IMP91348;0;30
IMP91346;0;30
IMP91347;0;30
IMP91345;0;30
IMP91370;0;30
IMP91372;0;30
IMP91336;0;30
IMP91337;0;30
IMP91373;0;30
IMP91374;0;30
IMP91375;0;30
IMP91401;0;30
IMP91295;0;30
IMP91296;0;30
IMP91297;0;30
200305AZUL;100;10
200305PRETOECINZA;100;2
200315PRETOECINZA;100;10
200315VERMELHO;100;10
200345CINZAEAZUL;100;10
200345PRETOECINZA;100;10
231010AZUL;100;10
901077UNICA;100;10
901079UNICA;100;10
320540UNICA;100;10
901036UNICA;100;10
901048UNICA;100;10
901051UNICA;100;10
805154CINZA;83;10
7891437177457;1610;10
7891437177440;4294;2
7899826704918;727;10
7899826704956;737;2
7899826704963;911;10
7899826704970;1010;10
654910UNICA;0;10
110320013764;0;12
00007653000610;30;10
00007416000610;0;10
00009152000000;0;10
393812G;0;12
393812M;0;12
393815G;6;12
393815M;0;12
397452G;0;12
397636G;0;12
398910G;0;12
398910GG;0;12
398910M;6;12
398910P;0;12
397239G;0;12
397239GG;0;12
397235GG;0;12
BO400;15046;7
PTV_302;0;10
BB002;0;15
BB004;0;15
BB005;0;15
BB006;0;15
BB007;0;15
BB009;0;15
BB010;0;15
BB011;0;15
BB012;0;15
BB014;0;15
BB015;0;15
BB016;0;15
BB017;0;15
BB018;0;15
BB019;0;15
BB020;0;15
BB021;0;15
BB023;0;15
BB024;0;15
BB027;0;15
BB028;0;15
BB029;0;15
BB031;0;15
BB032;0;15
BB033;5;2
BB034;0;15
BB035;0;15
BB038;0;15
BB039;0;15
BB040;0;15
BB041;0;15
BB042;0;15
BB043;0;15
BB044;0;15
BB045;0;15
BB046;0;15
BB047;0;15
BB048;0;15
BB049;0;15
BB050;0;15
BB051;0;15
BB052;0;15
BB053;0;15
BB054;0;15
BB056;0;15
BB057;0;15
BB058;0;15
BB059;0;15
BB060;0;15
BB061;0;15
BB067;0;15
BB068;0;15
BB071;0;15
BB072;0;15
BB073;0;15
BB075;0;15
BB076;0;15
BB079;1;2
BB080;0;15
BB081;0;15
BB082;0;15
BB083;0;15
BB085;0;15
BB086;0;15
BB087;0;15
BB089;0;15
BB090;0;15
BB091;0;15
BB092;1;2
BB094;0;15
BB095;0;15
BB096;0;15
BB097;0;15
BB098;0;15
BB100;0;15
BB101;0;15
BB102;0;15
BB126;0;15
BB140;0;15
BB141;0;15
BB142;0;15
BB149;0;15
BB150;0;15
BB151;0;15
BB152;0;15
BB154;0;15
BB155;0;15
BB158;0;15
BB160;0;15
BB161;0;15
BB163;0;15
BB164;0;15
BB165;0;15
BB167;0;15
BB170;0;15
BB171;0;15
BB172;0;15
BB174;0;15
BB175;0;15
BB177;0;15
BB178;3;2
BB179;0;15
BB180;4;2
BB181;0;15
BB183;0;15
BB184;0;15
BB186;0;15
BB187;0;15
BB188;0;15
BB189;0;15
BB190;0;15
BB192;0;15
BB194;0;15
BB195;0;15
BB198;0;15
BB200;0;15
BB202;0;15
BB203;0;15
BB204;0;15
BB205;0;15
BB208;0;15
BB210;0;15
BB211;0;15
BB212;0;15
BB213;0;15
BB214;0;15
BB216;0;15
BB219;0;15
BB220;0;15
BB221;0;15
BB222;0;15
BB223;0;15
BB224;0;15
BB225;0;15
BB226;0;15
BB227;0;15
BB228;0;15
BB229;0;15
BB230;0;15
BB231;0;15
BB232;0;15
BB233;0;15
BB234;0;15
BB235;0;15
BB236;0;15
BB237;0;15
BB238;0;15
BB239;0;15
BB243;0;15
BB244;0;15
BB247;0;15
BB248;0;15
BB249;0;15
BB250;0;15
BB251;0;15
BB252;0;15
BB253;0;15
BB254;0;15
BB255;0;15
BB256;2;2
BB257;0;15
BB258;2;2
BB259;0;15
BB260;0;15
BB261;0;15
BB262;0;15
BB263;3;2
BB266;0;15
BB267;0;15
BB268;0;15
BB269;0;15
BB270;0;15
BB271;0;15
BB272;0;15
BB273;0;15
BB279;0;15
BB280;0;15
BB281;0;15
BB282;0;15
BB283;0;15
BB284;0;15
BB285;0;15
BB286;0;15
BB303;0;15
BB304;0;15
BB309;0;15
BB319;0;15
BB500;0;15
BB501;0;15
BB502;0;15
BB503;0;15
BB504;0;15
BB505;0;15
BB511;0;15
BB512;0;15
BB513;0;15
BB514;0;15
BB515;0;15
BB516;0;15
BB517;0;15
BB518;0;15
BB519;0;15
BB520;0;15
BB521;0;15
BB522;0;15
HC011;632;15
HC016;0;15
HC031;0;15
HC033;0;15
HC036;4948;15
HC037;1111;15
HC038;2219;15
HC039;60517;15
PR052;0;15
07079163410000;0;10
07079163640000;0;10
07079163960000;0;10
KSS310;1;2
1381CZR;0;8
1381CAPP;0;8
1381AZL;0;8
1381PRT;0;8
742560UNICA;100;10
200345VERMELHOECINZA;100;10
850056PRETO;14;10
850057PRETO;13;10
850058PRETO;11;10
850059PRETO;6;10
850060PRETO;11;10
850063AZUL;7;10
850064AZUL;7;10
850065AZUL;14;10
850067AZUL;11;10
850113PRETO;9;10
850114PRETO;24;10
850117PRETO;21;10
850115PRETO;19;10
850116PRETO;7;10
850118PRETO;16;10
850110PRETO;8;10
850112PRETO;5;10
850124MARROM;0;10
350041AZUL;100;10
350041LARANJA;100;10
852014AZUL;31;10
852015AZUL;52;10
852015PRETO;45;10
852018VERMELHO;25;10
850025PRETO;8;10
850026PRETO;8;10
850027PRETO;21;10
850028MARROM;14;10
850028PRETO;20;10
850029MARROM;13;10
545205UNICA;100;10
545235UNICA;100;10
545265UNICA;100;10
852051PRETO;6;10
852053PRETO;20;10
852054PRETO;32;10
852055PRETO;0;10
852056PRETO;12;10
852057PRETO;14;10
852058PRETO;0;10
852059AZUL;14;10
852059PRETO;12;10
852059VERMELHO;15;2
850075MARROM;7;10
850077MARROM;15;10
850078MARROM;31;10
852010AZUL;20;10
852010VERMELHO;15;10
545275UNICA;100;10
545295UNICA;100;10
280410UNICA;85;10
007880;1;2
7891437719633;209;10
7891437719626;356;10
7899826704925;290;10
7899826704932;507;10
7899826704901;671;10
7899826728228;2059;10
3005RL;0;8
1060PT;0;8
1300AZL;0;8
1300PT;0;8
1320GRR;0;8
1345PTB;0;8
5016FB;0;8
5016GIR;0;8
5016PA;0;8
5016TIG;0;8
7015RL;0;8
7060GIR;0;8
7060PA;0;8
8010PTC;0;8
8010PTV;0;8
8181AZL;0;8
8181AZR;0;8
8181CAP;0;8
8181DAZ;0;8
8181ROB;0;8
D104JNS;0;8
D104PTV;0;8
D110GR;0;8
D111PT;0;8
D505CZA;0;8
D505CZV;0;8
D506PT;0;8
394944GGG;0;12
394945GGG;0;12
396871GGG;0;12
S50008PP;0;12
S50008G;0;12
S50008GG;0;12
400251G;0;12
400251GG;0;12
400251M;0;12
400251P;0;12
398909G;0;12
398909GG;0;12
398909M;0;12
398909P;0;12
397436G;0;12
397436P;0;12
396920G;7;12
396920GG;6;12
396920M;9;12
396924G;5;12
S20502GG;0;12
S20501G;0;12
S20501GG;7;12
S20425G;0;12
S20425GG;6;12
S20425P;0;12
S20428G;8;12
S20428GG;8;12
S20428M;0;12
S20428PP;0;12
397107EGG;6;12
397107G;17;12
397107GG;14;12
397107M;10;12
397109EGG;6;12
397109G;17;12
397109GG;19;12
397109M;9;12
398948G;0;12
398948GG;5;12
396949GG;0;12
392684GG;0;12
397367EGG;0;12
397367G;7;12
397367GG;13;12
397367M;10;12
397367P;0;12
397877EGG;0;12
397877G;11;12
397877GG;13;12
397877M;10;12
397073EGG;0;12
397073GG;7;12
397073M;0;12
397068EGG;7;12
397068G;13;12
397068GG;21;12
397068M;5;12
397068P;0;12
IMP91352;0;30
IMP91353;0;30
IMP91354;0;30
2000019396;0;12
110330002180;0;12
IKCS0017;0;30
IMVF00BR35DP53DX13;0;30
IP0328BR62CV13CY13;0;30
IP1128BR62TG53DX53;0;30
IPBT38BR62SO13;0;30
IPBT38BR62TG53;0;30
IXCA5112PRC42;0;30
IXCA5112PRC46;0;30
IXCA5112PRC49;0;30
IXCA5113PRC42;0;30
IXCA5113PRC46;0;30
IXCA5113PRC49;0;30
40159834;0;12
40159835;0;12
40159836;0;12
40159837;4;12
40159838;9;12
40159839;14;12
40240639;0;12
40240641;0;12
40240642;0;12
40240643;4;12
40240644;0;12
40240645;0;12
S60602EGG;11;12
S60609GG;6;12
S60609EGG;8;12
04079249610000;0;10
00079154640000;30;10
07079348760000;0;10
04079828700000;0;10
08079158510000;0;10
07079160410000;0;10
07079160960000;0;10
00000389000000;30;10
110130004485;0;12
110130004144;0;12
120300BALEIA;0;10
751520PRETO;1;2
293040VERDEECINZA;32;10
293040CAMUFLADO;0;10
293040LARANJAECINZA;92;10
293040VERMELHOECINZA;100;10
901192UNICA;100;10
901185UNICA;100;10
907070VERMELHO;100;10
907072DOURADO;100;10
745180UNICA;100;10
101387281451;0;12
101387281452;0;12
101387281505;0;12
110120022243;0;12
110330002179;0;12
ES177;0;41
AU610;0;7
7899838835709;3295;7
7899838835716;0;7
7899838835723;2415;7
00007655000610;0;10
7899826738340;3037;10
7891437359938;959;10
7899826709661;2295;10
7891437218457;376;2
7891437745052;725;2
006601;0;12
006602;0;12
746220VERDE;0;10
746221VERDE;100;10
746222VERDE;0;10
746210AZUL;100;10
746211AZUL;100;10
746212AZUL;100;10
110120024290;0;12
00007704000000;30;10
00007705000000;30;10
00007706000000;30;10
00007707000000;30;10
00007495200000;0;10
00007497100000;30;10
00007497200000;30;10
110120019281;0;12
100197181708;2;2
100396311847;0;15
100396311848;2;2
100773211845;0;15
101100061811;0;15
110120013731;0;12
110120018133;0;12
110120018287;0;12
110120024251;0;12
110120024696;0;12
110120025289;0;12
110120025339;0;12
110120026162;0;12
110120026163;0;12
110120026164;0;12
IMP91407;0;30
IMP91403;0;30
CAX90307;40;30
CAX90274;0;30
IMP91413;0;30
IMP91406;0;30
CAX90275;117;30
IMP91402;0;30
CAX90273;0;30
IMP91414;0;30
CAX90276;157;30
CAX90272;0;30
IMDA02BR35DX13DP53;0;30
IS0328BR62TG53DX53;0;30
IXCR3047GL20;0;30
IXCR3047GL21;0;30
SP237;0;7
SP238;0;7
750250VERMELHO;0;10
750250AZUL;0;10
750606AZULEROSA;0;10
750606LARANJA;0;10
750625DINOSSAURO;0;10
750625MARGARIDA;0;10
746510PRETO;17;10
746511PRETO;45;10
746512PRETO;100;10
746513PRETO;84;10
746514PRETO;71;10
746520PRETO;22;10
746522PRETO;64;10
746523PRETO;85;10
746524PRETO;100;10
746525PRETO;71;10
746530PRETO;21;10
940010UNICA;100;10
940030UNICA;100;10
940040UNICA;100;10
750257PRETO;100;10
750257VERMELHO;59;10
750259PRETO;6;10
750259VERMELHO;27;10
750256PRETO;26;10
750256VERMELHO;34;10
745800UNICA;100;10
750310PRETO;0;10
750310VERMELHO;0;10
746531PRETO;71;10
750612AZUL;100;10
750612BRANCOEVERDE;78;10
750612CINZA;0;10
750657AZUL;16;10
750657PRETO;28;10
750657ROXO;100;10
750657VERMELHO;100;10
750659AZUL;68;10
750659PRETO;100;10
750659ROXO;100;10
750659VERDE;100;10
750661PRETO;45;10
750753UNICA;100;10
746532PRETO;100;10
746533PRETO;86;10
746534PRETO;65;10
746521PRETO;60;10
746540PRETO;0;10
746541PRETO;59;10
746542PRETO;100;10
746543PRETO;100;10
746544PRETO;62;10
750320AMARELO;52;10
750320PRETO;0;10
751200AZUL;0;10
751200PRETO;0;10
751200PRATA;0;10
750607AZULEROSA;0;10
750607LARANJA;0;10
742310AZULECINZA;0;10
940020UNICA;100;10
742315VERDEECINZA;13;10
850076MARROM;0;10
40132442;0;12
40132443;0;12
40132444;9;12
40132445;0;12
39330739;40;12
39330740;27;12
39330741;0;12
39330742;36;12
39330743;45;12
39330744;34;12
39330745;41;12
39465534;26;2
39465535;54;12
39465536;75;12
39465537;72;12
39465538;60;2
39465539;36;12
40157539;0;12
40157540;0;12
40157541;15;12
40157542;31;12
40157543;30;12
40157544;25;12
40157545;5;12
40143934;0;12
40143935;0;12
40143936;0;12
40143938;0;12
40143939;0;12
39452444;22;12
39841542;0;12
39841543;6;12
39841544;0;12
39841545;0;12
40239042;0;12
40239043;19;12
40239044;25;12
40239045;7;12
40071634;15;12
40071635;9;12
40071636;7;12
40071637;0;12
40071638;0;12
40071639;7;12
39841834;12;12
39841835;9;12
39841836;14;12
39841837;18;12
39841838;13;12
39841839;10;12
40243134;20;12
40243135;12;12
40243136;21;12
40243137;11;12
40243138;20;12
40243139;14;12
39842334;24;12
39842335;22;12
39842336;29;12
39842337;37;12
39842338;35;12
39842339;22;12
39842234;20;12
39842235;16;12
39842236;32;12
39842237;30;12
39842238;26;12
39842239;14;12
40079743;0;12
40079744;0;12
40079745;0;12
40074639;0;12
40074640;0;12
40074641;0;12
40074642;0;12
40074643;22;12
40074644;24;12
40074645;7;12
40016434;8;12
40016435;0;12
40016436;20;12
40016437;10;12
40016438;15;2
40016439;0;12
40159134;7;12
40159135;0;12
40159136;0;12
40159137;0;12
40159138;0;12
40159139;0;12
40016542;0;12
40016543;0;12
40016544;7;12
S30702G;0;12
S30702P;0;12
S30702PP;0;12
S31648G;18;12
S31648GG;8;12
S31648M;15;12
S31648P;7;12
S31649G;17;12
S31649GG;9;12
S31649M;12;12
S31649P;9;12
S61240EGG;6;12
S61240G;14;12
S61240GG;4;12
S61240M;0;12
S61240P;0;12
S61340EGG;8;12
S61340G;17;12
S61340GG;12;12
S61340M;0;12
S61340P;0;12
S60535M;0;12
S61034EGG;0;12
S61034G;10;12
S61034GG;0;12
S61034M;0;12
S61034P;0;12
IGORBR68;0;30
AEROBATICSA01;0;30
AEROBATICSD01;0;30
AEROBATICSD02;0;30
AERODRONED01;0;30
AIRRACINGA01;0;30
AIRRACINGD01;0;30
AIRRACINGD02;0;30
ARRECIFET01;0;30
BLANCHEA02;0;30
BLANCHED01;0;30
CAMAGUEYA01;0;30
CAMAGUEYA03;0;30
CAMAGUEYD01;0;30
CASANOVAD02;0;30
DIVINGA01;0;30
DRUAD01;0;30
FIREBLADEA01;0;30
FIREBLADEA02;0;30
FIREBLADEA03;1;2
FLIPPERA01;0;30
FLIPPERA02;0;30
FLYAKA01;0;30
FLYAKA02;0;30
FLYERA01;0;30
FLYERD01;0;30
GLIDERA01;0;30
GLIDERD01;0;30
IMPERIALD01;0;30
IMPERIALH01;1;2
JETA01;0;30
JETD01;0;30
JETD02;0;30
LIGHTBLADEA01;0;30
LIGHTBLADEA02;0;30
MONTECARLOA02;0;30
NASSAUD01;0;30
PUNTACANAD01;0;30
RIVERA03;0;30
ROCKETD01;0;30
ROCKETD02;0;30
ROWINGA01;0;30
ROWINGA02;0;30
SAILINGA01;0;30
SAILINGA02;0;30
SAILINGD01;0;30
SCUBAC01;0;30
SP303703A;0;30
SP304004C;0;30
SP304104C;0;30
SP5008T02;0;30
SP5036A11;0;30
SP5038T01;0;30
SP5041A01;0;30
SUPERCROSSA01;0;30
SURFA01;0;30
SURFA03;0;30
SURFH01;0;30
TREASURED01;0;30
TRINIDADA02;0;30
TRINIDADD01;0;30
TRINIDADD02;0;30
VALARIA01S;0;30
VALARID01S;0;30
VOLEYA01;0;30
VOLEYH01;0;30
WAKEBOARDG02;0;30
WAKEBOARDH01;0;30
WOOMERAA01;0;30
WOOMERAD01;0;30
WOOMERAD02;0;30
110120507580_TM;0;12
001408;0;12
IMP91306;0;30
S30502G;8;12
S30502GG;0;12
S30502M;0;12
S30502P;0;12
S30502PP;0;12
S70315EGG;14;12
S70315G;30;12
S70315GG;37;12
S70315M;8;12
S70315P;17;12
S70338G;0;2
S70338P;0;12
S70302EGG;9;12
S70302G;0;2
S70302GG;16;12
S70302M;0;12
S70302P;0;12
S70337EGG;12;12
S70337G;31;12
S70337GG;31;12
S70337M;0;12
S70337P;16;12
4030VDA;0;8
4030CR;0;8
152450UNICA;100;10
351040UNICA;100;10
750174VERDEOLIVA;0;10
750152PRETO;0;10
750152PRETOEVERDE;0;10
750172PRETO;0;10
750172VERDEOLIVA;0;10
750174PRETO;5;10
850089MARROM;31;10
021430UNICA;100;10
856001PRETO;0;10
856002PRETO;0;10
856003PRETO;10;10
856004PRETO;11;10
856009PRETO;14;10
856010PRETO;12;10
856011PRETO;0;10
560520UNICA;100;10
740122UNICA;100;10
7899826756375;2109;10
7899826739897;1;2
7899826756337;1983;10
7899826756368;1995;10
7899826756351;942;10
S10747G;7;12
S10747GG;22;12
S10747M;17;12
S10747P;15;12
S10747PP;24;12
S10147PP;0;12
S10722G;0;12
S10722GG;12;12
S10722PP;8;12
S10750GG;4;12
S10750PP;5;12
S31102PP;20;12
EB019;0;7
EB020;2063;7
CE029;0;7
CE030;0;7
CE037;1963;7
CE041;136;7
CE042;12952;7
CE043;0;7
CE044;0;7
CE045;1546;7
CE046;3637;7
FP009;1873;7
FP010;354;7
FP011;0;7
FP012;340;7
FP013;53;7
FP014;60;7
HO011;1460;7
HO012;1339;7
HO014;0;7
HO015;0;7
HO025;0;7
HO026;0;7
4065PT;0;8
4065CZ;0;8
PTD_016;0;10
IXAU3027PR90;0;30
IXAU3027PR91;0;30
IXAU3037PR91;0;30
IXAU3041PR91;0;30
7899826728181;650;10
7899826728198;393;2
7899826728174;769;10
7899826728730;2469;2
7899826743429;2957;10
7899826743436;1361;10
7899826743412;2967;10
7899826743405;1388;10
7899826735257;1350;10
7899826735332;2128;10
7899826735325;1020;2
7899826735301;1921;10
7899826735318;1191;10
7899826735295;1935;10
7899826735288;933;10
7899826735455;0;10
7899826763892;333;10
7899826748882;52;10
7899826748868;431;10
7899826748851;185;10
7899826764080;1706;10
7899826764097;752;10
7899826764073;1624;10
7899826764066;746;10
708610UNICA;100;10
746545PRETO;74;10
708110AZUL;100;10
708110PRETO;100;10
701035PRETO;62;10
701035VERMELHO;61;10
701037PRETO;9;10
701037VERMELHO;7;10
701039PRETO;65;10
701039VERDE;38;10
701041PRETO;0;10
706182CINZAEPRETO;81;10
707055PRETO;100;10
707055VERDE;92;10
707057PRETO;100;10
IXAU3037PR90;0;30
IXAU3037PR92;0;30
IXAU3027PR92;0;30
IXAU3037PR93;0;30
IXAU3041PR90;0;30
702148VERMELHO;0;10
803190AZUL;32;10
702120AZUL;0;10
702150VERMELHO;0;10
802600AMARELO;95;10
802604VERDE;66;10
808010VERDE;58;10
708112AZUL;70;10
708112PRETO;42;10
708116PRETO;32;10
708116AZUL;33;10
806024CINZA;0;10
806024LARANJA;0;10
806026AZUL;7;10
806026LARANJA;8;10
805182AZUL;100;10
805184AZUL;98;10
805184LARANJA;100;10
805188CINZA;0;10
805188AZUL;5;10
805188LARANJA;45;10
805110CINZA;0;10
805112CINZA;0;10
805114CINZA;6;10
805116CINZA;25;10
805020AZULEVERMELHO;0;10
800468AZUL;0;10
806020AZUL;0;10
806020CINZA;0;10
806022AZUL;0;10
805198AZUL;100;10
IXAU3027PR93;0;30
IXAU3048PR90;0;30
IXAU3041PR92;0;30
110330002177;0;12
7899826728303;59;10
7899826735509;4352;10
7899826735516;2303;10
7899826742712;763;10
7899826742699;1426;10
7899826742682;760;10
7899826743757;1115;10
7899826743931;227;10
7899826743948;72;10
7899826743924;234;10
7899826743917;98;10
7899826743894;1048;10
7899826743900;517;10
7899826743887;1024;10
7899826743870;503;10
7899826748004;987;10
7899826747984;1625;10
7899826747977;941;10
7899826748042;1047;10
7899826748028;1606;10
7899826748011;890;10
7899826748158;503;10
7899826748165;151;10
7899826748141;448;10
7899826748134;188;10
7899826748073;485;10
7899826748080;145;10
7899826748066;435;10
7899826748059;159;10
7899826748110;1284;10
7899826748127;925;10
7899826748103;1320;10
7899826748097;727;10
7899826748271;831;10
7899826748288;491;10
7899826748264;871;10
7899826748257;498;10
7899826748196;163;10
7899826748189;99;10
7899826748318;105;10
7899826748301;120;10
7899826719325;4;2
7899826760976;4;2
7899826741302;1;2
7899838813684;2121;7
110120027947;0;12
110120025290;0;12
110120024383;0;12
110120025874;0;12
110120025293;0;12
110120025292;0;12
IXAU3041PR93;0;30
IXAU3044PR04;0;30
IXAU3048PR91;0;30
IXAU3048PR92;0;30
7891437886670;1059;10
7891437887127;474;10
7891437886625;1036;10
7891437886076;508;10
7891437887776;965;10
7891437888322;405;10
7891437887721;923;10
7891437887172;458;10
7891437888476;696;10
7891437888520;323;10
7891437888421;410;10
7891437888377;326;10
7891437888674;940;10
7891437888629;864;10
7891437888575;425;10
7891437888872;1048;10
7891437888971;508;10
7891437888827;1039;10
7891437888773;511;10
7891437889176;1647;10
7891437889220;764;10
7891437889077;1558;10
7891437889022;783;10
7891437718308;1;2
7899826761027;2;2
7899826760938;2;2
7899826750298;1;2
7899826750304;6;2
7899826741340;2;2
7899826741357;2;2
7891437738634;1;2
7899826750465;1;2
IXAU3048PR93;0;30
IXBA3043GL50;0;30
IXBA3050GL24;0;30
IXCR3045GL42;0;30
IXCR3045GL43;0;30
S11047G;0;12
S31250G;0;12
S31250GG;22;12
S31250M;0;12
S31250P;0;12
S31250PP;9;12
S31201G;0;12
S31201GG;0;12
S31201M;0;12
S31201P;0;12
S31201PP;10;12
S31252G;0;12
S31252GG;0;12
S31252M;0;12
S31252P;0;12
S31252PP;10;12
S31101PP;16;12
S31101GG;25;12
S31101G;0;12
S31101M;0;12
S31101P;0;12
S31150PP;12;12
S31150GG;13;12
S31150G;0;12
S31150M;0;12
S31150P;0;12
S31152PP;21;12
S31152GG;26;12
S31152G;0;12
S31152M;0;12
S31152P;0;12
S30908G;24;12
S30908GG;10;12
S30908M;8;12
S30908P;0;12
S30908PP;0;12
S81412G;0;12
S81412GG;0;12
S81412M;0;12
S81412P;0;2
S81416G;0;12
S81416GG;0;12
S81416M;0;12
S81416P;0;12
S81439M;0;2
S81439P;20;12
S81402EGG;18;12
S81402M;0;12
S81402P;0;12
S81409EGG;22;12
S81409G;0;12
S81409GG;20;12
S81409M;0;12
S81409P;6;12
S81302P;0;12
S81312EGG;20;12
S81312GG;20;12
S81312G;0;12
S81312M;0;12
S81312P;0;12
S81309EGG;10;12
S81309GG;0;12
S81309G;0;12
S81309M;0;12
S81309P;0;12
S81316EGG;34;12
S81316GG;27;12
S81316G;0;12
S81316M;0;12
S81316P;0;12
S81339EGG;7;12
S81339GG;0;12
S81339G;0;12
S81339M;0;12
S81339P;15;12
S80840M;0;12
S80840P;0;12
S70514G;0;12
S70514M;0;2
S70514P;4;12
S81114G;0;12
S81114M;0;12
S81114P;0;12
BB566;0;15
BI136;0;7
BI137;107;7
BI138;532;7
BI139;1255;7
BI140;0;7
BI141;1309;7
BI152;1913;7
BR097;3851;7
BR099;1491;7
BR100;4746;7
BR468;4157;7
PH220;0;7
PH221;0;7
PH223;451;7
PH226;925;7
PH227;1134;7
PH228;238;7
PH229;528;7
PH230;2778;7
PH231;1552;7
PH232;1372;7
PH233;519;7
PH235;161;7
PH237;0;7
PH238;220;7
PH239;0;7
PH241;429;7
PH242;54;7
PH243;475;7
PH252;1890;7
PH253;310;7
PH254;713;7
SP204;308;7
SP239;880;7
SP245;0;7
SP247;407;7
SP248;662;7
SP249;241;7
SP265;275;7
SP283;0;7
SKURFINGA02;0;30
LONGBOARDA01;0;30
7899838806617;2865;7
40612534;0;12
40612535;9;12
40612536;0;12
40612537;0;12
40612538;0;12
40612539;0;12
40137834;0;12
40137835;0;12
40137836;0;12
40137837;0;12
40137838;0;12
40137839;0;12
40469334;7;12
40469335;16;12
40469336;20;12
40469337;12;12
40469338;0;12
40469339;0;12
40611539;8;12
40611540;0;12
40611541;0;12
40611542;0;12
40611543;0;12
40611544;9;12
40611545;7;12
40135939;21;12
40135940;0;12
40135941;0;12
40135942;0;12
40135943;11;12
40135944;19;12
40135945;12;12
IMSMERGL24;0;30
IXCA2056PR54;0;30
IXCA2056PR55;0;30
IXCA2056PR56;0;30
IXCA2056PR57;0;30
IXCE5114CL;0;30
301210VERDE;100;10
805184CINZA;28;10
750450AZUL;0;10
750450VERDE;0;10
750452PRETO;0;10
750452VERMELHO;0;10
750454VERDE;0;10
750456VERDE;0;10
750456VERMELHO;0;10
750462ROXO;29;10
750462VERDE;29;10
750464AZUL;0;10
IXCJ4016PR54;0;30
IXCJ4016PR55;0;30
IXCJ4016PR56;0;30
IXCJ4016PR57;0;30
049094PRETO;100;10
049093PRETO;100;10
049097AZUL;0;10
049005UNICA;8;10
750452VERDE;0;10
750454AZUL;0;10
750456PRETO;0;10
750464CINZA;0;10
049073UNICA;100;10
049013BRANCOEAZUL;17;10
049008VERDEECINZA;0;10
049009VERDEECINZA;0;10
049184VERDE;100;10
049169CINZAEVERMELHO;0;10
901180UNICA;100;10
901194UNICA;61;10
907090UNICA;19;10
907093UNICA;100;10
907095UNICA;100;10
IXCA2055PR05;0;30
7891437888728;391;10
7899826773983;1273;10
7899826762963;522;10
7899826762949;563;10
IXCA2055PR02;0;30
IXCA2055PR06;0;30
